,time,size,src,dst,protocol
1346,1541358730.8574204,40,52.94.227.146,192.168.86.40,6
1347,1541358730.8570807,158,192.168.86.40,52.94.227.146,6
1348,1541358730.8567607,158,192.168.86.40,52.94.227.146,6
1349,1541358730.856472,40,52.94.227.146,192.168.86.40,6
1350,1541358730.8561614,158,192.168.86.40,52.94.227.146,6
1351,1541358730.855869,40,52.94.227.146,192.168.86.40,6
1352,1541358730.8548548,158,192.168.86.40,52.94.227.146,6
1353,1541358730.8545504,158,192.168.86.40,52.94.227.146,6
1354,1541358730.8542454,158,192.168.86.40,52.94.227.146,6
1355,1541358730.853967,40,52.94.227.146,192.168.86.40,6
1356,1541358730.8536673,158,192.168.86.40,52.94.227.146,6
1357,1541358730.8533902,40,52.94.227.146,192.168.86.40,6
1358,1541358730.8530138,158,192.168.86.40,52.94.227.146,6
1359,1541358730.8526592,158,192.168.86.40,52.94.227.146,6
1360,1541358730.8523588,158,192.168.86.40,52.94.227.146,6
1361,1541358730.8520756,40,52.94.227.146,192.168.86.40,6
1362,1541358730.8517735,158,192.168.86.40,52.94.227.146,6
1363,1541358730.851494,40,52.94.227.146,192.168.86.40,6
1364,1541358730.851143,158,192.168.86.40,52.94.227.146,6
1365,1541358730.8508437,158,192.168.86.40,52.94.227.146,6
1366,1541358730.850544,158,192.168.86.40,52.94.227.146,6
1367,1541358730.850258,40,52.94.227.146,192.168.86.40,6
1368,1541358730.8499446,158,192.168.86.40,52.94.227.146,6
1369,1541358730.8496072,40,52.94.227.146,192.168.86.40,6
1370,1541358730.8493083,158,192.168.86.40,52.94.227.146,6
1371,1541358730.8490026,158,192.168.86.40,52.94.227.146,6
1372,1541358730.8486362,40,52.94.227.146,192.168.86.40,6
1373,1541358730.848338,158,192.168.86.40,52.94.227.146,6
1374,1541358730.8480213,158,192.168.86.40,52.94.227.146,6
1375,1541358730.8477454,40,52.94.227.146,192.168.86.40,6
1376,1541358730.8474498,158,192.168.86.40,52.94.227.146,6
1377,1541358730.847155,158,192.168.86.40,52.94.227.146,6
1378,1541358730.846854,158,192.168.86.40,52.94.227.146,6
1379,1541358730.8465743,40,52.94.227.146,192.168.86.40,6
1380,1541358730.8462744,158,192.168.86.40,52.94.227.146,6
1381,1541358730.8459554,40,52.94.227.146,192.168.86.40,6
1382,1541358730.845656,158,192.168.86.40,52.94.227.146,6
1383,1541358730.8453553,158,192.168.86.40,52.94.227.146,6
1384,1541358730.8450384,158,192.168.86.40,52.94.227.146,6
1385,1541358730.8447022,40,52.94.227.146,192.168.86.40,6
1386,1541358730.8442936,158,192.168.86.40,52.94.227.146,6
1387,1541358730.844004,40,52.94.227.146,192.168.86.40,6
1388,1541358730.8437033,158,192.168.86.40,52.94.227.146,6
1389,1541358730.8433554,158,192.168.86.40,52.94.227.146,6
1390,1541358730.8430471,158,192.168.86.40,52.94.227.146,6
1391,1541358730.8427608,40,52.94.227.146,192.168.86.40,6
1392,1541358730.8424547,158,192.168.86.40,52.94.227.146,6
1393,1541358730.8421657,40,52.94.227.146,192.168.86.40,6
1394,1541358730.8418562,158,192.168.86.40,52.94.227.146,6
1395,1541358730.8415263,158,192.168.86.40,52.94.227.146,6
1396,1541358730.841218,158,192.168.86.40,52.94.227.146,6
1397,1541358730.8409069,40,52.94.227.146,192.168.86.40,6
1398,1541358730.8405817,158,192.168.86.40,52.94.227.146,6
1399,1541358730.8402598,40,52.94.227.146,192.168.86.40,6
1400,1541358730.8399444,158,192.168.86.40,52.94.227.146,6
1401,1541358730.8396423,158,192.168.86.40,52.94.227.146,6
1402,1541358730.83934,158,192.168.86.40,52.94.227.146,6
1403,1541358730.8389988,40,52.94.227.146,192.168.86.40,6
1404,1541358730.8386815,158,192.168.86.40,52.94.227.146,6
1405,1541358730.8384037,40,52.94.227.146,192.168.86.40,6
1406,1541358730.838112,158,192.168.86.40,52.94.227.146,6
1407,1541358730.837816,158,192.168.86.40,52.94.227.146,6
1408,1541358730.837564,40,192.168.86.40,52.94.227.146,6
1409,1541358730.8372679,78,52.94.227.146,192.168.86.40,6
1410,1541358730.8369725,132,52.94.227.146,192.168.86.40,6
1411,1541358730.836615,158,192.168.86.40,52.94.227.146,6
1412,1541358730.8363333,40,52.94.227.146,192.168.86.40,6
1413,1541358730.8359973,158,192.168.86.40,52.94.227.146,6
1414,1541358730.8356748,40,52.94.227.146,192.168.86.40,6
1415,1541358730.8353777,158,192.168.86.40,52.94.227.146,6
1416,1541358730.835074,158,192.168.86.40,52.94.227.146,6
1417,1541358730.8347797,40,52.94.227.146,192.168.86.40,6
1418,1541358730.8344576,158,192.168.86.40,52.94.227.146,6
1419,1541358730.8341773,40,52.94.227.146,192.168.86.40,6
1420,1541358730.8338206,158,192.168.86.40,52.94.227.146,6
1421,1541358730.8335423,40,52.94.227.146,192.168.86.40,6
1422,1541358730.8332496,78,192.168.86.40,52.94.227.146,6
1423,1541358730.8329496,122,192.168.86.40,52.94.227.146,6
1424,1541358730.8326433,839,192.168.86.40,52.94.227.146,6
1425,1541358730.8323321,1500,192.168.86.40,52.94.227.146,6
1426,1541358730.8320224,1500,192.168.86.40,52.94.227.146,6
1427,1541358730.8317213,176,192.168.86.40,52.94.227.146,6
1428,1541358730.8314219,158,192.168.86.40,52.94.227.146,6
1429,1541358730.8311226,629,192.168.86.40,52.94.227.146,6
1430,1541358730.8307621,158,192.168.86.40,52.94.227.146,6
1431,1541358730.830482,40,52.94.227.146,192.168.86.40,6
1432,1541358730.8301778,158,192.168.86.40,52.94.227.146,6
1433,1541358730.8298762,40,52.94.227.146,192.168.86.40,6
1434,1541358730.829542,158,192.168.86.40,52.94.227.146,6
1435,1541358730.8292432,158,192.168.86.40,52.94.227.146,6
1436,1541358730.8289328,158,192.168.86.40,52.94.227.146,6
1437,1541358730.8285718,40,52.94.227.146,192.168.86.40,6
1438,1541358730.8282654,158,192.168.86.40,52.94.227.146,6
1439,1541358730.827978,40,52.94.227.146,192.168.86.40,6
1440,1541358730.82761,158,192.168.86.40,52.94.227.146,6
1441,1541358730.8272586,158,192.168.86.40,52.94.227.146,6
1442,1541358730.8268397,40,52.94.227.146,192.168.86.40,6
1443,1541358730.8265426,158,192.168.86.40,52.94.227.146,6
1444,1541358730.826247,158,192.168.86.40,52.94.227.146,6
1445,1541358730.8259969,40,192.168.86.40,54.239.26.255,6
1446,1541358730.825649,158,192.168.86.40,52.94.227.146,6
1447,1541358730.8253703,40,52.94.227.146,192.168.86.40,6
1448,1541358730.8250887,40,54.239.26.255,192.168.86.40,6
1449,1541358730.8247886,40,54.239.26.255,192.168.86.40,6
1450,1541358730.824477,158,192.168.86.40,52.94.227.146,6
1451,1541358730.8241563,158,192.168.86.40,52.94.227.146,6
1452,1541358730.823878,40,52.94.227.146,192.168.86.40,6
1453,1541358730.8236248,40,192.168.86.40,54.239.26.255,6
1454,1541358730.8232682,158,192.168.86.40,52.94.227.146,6
1455,1541358730.8229673,71,192.168.86.40,54.239.26.255,6
1456,1541358730.822663,405,54.239.26.255,192.168.86.40,6
1457,1541358730.8223832,40,54.239.26.255,192.168.86.40,6
1458,1541358730.8220863,158,192.168.86.40,52.94.227.146,6
1459,1541358730.821811,40,52.94.227.146,192.168.86.40,6
1460,1541358730.821513,158,192.168.86.40,52.94.227.146,6
1461,1541358730.8212078,752,192.168.86.40,54.239.26.255,6
1462,1541358730.82092,40,54.239.26.255,192.168.86.40,6
1463,1541358730.820593,40,52.94.227.146,192.168.86.40,6
1464,1541358730.8202937,158,192.168.86.40,52.94.227.146,6
1465,1541358730.8199968,158,192.168.86.40,52.94.227.146,6
1466,1541358730.8197339,40,192.168.86.40,52.94.227.146,6
1467,1541358730.8194385,78,52.94.227.146,192.168.86.40,6
1468,1541358730.8190746,132,52.94.227.146,192.168.86.40,6
1469,1541358730.8187618,158,192.168.86.40,52.94.227.146,6
1470,1541358730.8184824,40,52.94.227.146,192.168.86.40,6
1471,1541358730.8181949,40,52.94.227.146,192.168.86.40,6
1472,1541358730.8178554,158,192.168.86.40,52.94.227.146,6
1473,1541358730.817556,158,192.168.86.40,52.94.227.146,6
1474,1541358730.8172617,91,192.168.86.40,54.239.26.255,6
1475,1541358730.8170073,40,192.168.86.40,54.239.26.255,6
1476,1541358730.816704,158,192.168.86.40,52.94.227.146,6
1477,1541358730.8164043,78,192.168.86.40,52.94.227.146,6
1478,1541358730.816102,1500,192.168.86.40,52.94.227.146,6
1479,1541358730.8157945,1500,192.168.86.40,52.94.227.146,6
1480,1541358730.8154325,1500,192.168.86.40,52.94.227.146,6
1481,1541358730.8151233,1500,192.168.86.40,52.94.227.146,6
1482,1541358730.8148026,177,54.239.26.255,192.168.86.40,6
1483,1541358730.8145158,40,54.239.26.255,192.168.86.40,6
1484,1541358730.8142385,40,54.239.26.255,192.168.86.40,6
1485,1541358730.8139632,40,52.94.227.146,192.168.86.40,6
1486,1541358730.8136861,40,52.94.227.146,192.168.86.40,6
1487,1541358730.8134108,40,52.94.227.146,192.168.86.40,6
1488,1541358730.8131003,298,192.168.86.40,54.239.26.255,6
1489,1541358730.8127875,40,192.168.86.40,54.239.26.255,6
1490,1541358730.8125112,40,52.94.227.146,192.168.86.40,6
1491,1541358730.8122325,40,52.94.227.146,192.168.86.40,6
1492,1541358730.8118827,1348,192.168.86.40,52.94.227.146,6
1493,1541358730.8115778,82,52.94.227.146,192.168.86.40,6
1494,1541358730.8113115,52,54.239.26.255,192.168.86.40,6
1495,1541358730.8110287,40,52.94.227.146,192.168.86.40,6
1496,1541358730.8106978,1500,192.168.86.40,52.94.227.146,6
1497,1541358730.8103652,1500,192.168.86.40,52.94.227.146,6
1498,1541358730.8099084,40,52.94.227.146,192.168.86.40,6
1499,1541358730.809485,273,192.168.86.40,52.94.227.146,6
1500,1541358730.8091857,114,192.168.86.40,52.94.227.146,6
1501,1541358730.8088806,1500,192.168.86.40,52.94.227.146,6
1502,1541358730.8085756,166,192.168.86.40,52.94.227.146,6
1503,1541358730.8082747,118,192.168.86.40,52.94.227.146,6
1504,1541358730.807966,1136,192.168.86.40,52.94.227.146,6
1505,1541358730.8076468,1500,192.168.86.40,52.94.227.146,6
1506,1541358730.8072762,1500,192.168.86.40,52.94.227.146,6
1507,1541358730.806967,176,192.168.86.40,52.94.227.146,6
1508,1541358730.8066933,60,192.168.86.40,54.239.26.255,6
1509,1541358730.806382,274,192.168.86.40,52.94.227.146,6
1510,1541358730.8060765,40,52.94.227.146,192.168.86.40,6
1511,1541358730.8057804,86,192.168.86.40,52.94.227.146,6
1512,1541358730.8055282,40,192.168.86.40,52.94.227.146,6
1513,1541358730.805144,86,52.94.227.146,192.168.86.40,6
1514,1541358730.8048985,40,192.168.86.40,52.94.227.146,6
1515,1541358730.8046322,40,192.168.86.40,52.94.227.146,6
1516,1541358730.804335,78,52.94.227.146,192.168.86.40,6
1517,1541358730.804035,132,52.94.227.146,192.168.86.40,6
1518,1541358730.8037558,40,52.94.227.146,192.168.86.40,6
1519,1541358730.8034656,40,52.94.227.146,192.168.86.40,6
1520,1541358730.8031585,78,192.168.86.40,52.94.227.146,6
1521,1541358730.8028598,122,192.168.86.40,52.94.227.146,6
1522,1541358730.8025534,835,192.168.86.40,52.94.227.146,6
1523,1541358730.8021886,1500,192.168.86.40,52.94.227.146,6
1524,1541358730.8018777,1500,192.168.86.40,52.94.227.146,6
1525,1541358730.8015792,176,192.168.86.40,52.94.227.146,6
1526,1541358730.8012812,274,192.168.86.40,52.94.227.146,6
1527,1541358730.8010294,40,192.168.86.40,52.94.227.146,6
1528,1541358730.8007681,40,192.168.86.40,52.94.227.146,6
1529,1541358730.8004715,78,52.94.227.146,192.168.86.40,6
1530,1541358730.8001423,132,52.94.227.146,192.168.86.40,6
1531,1541358730.7998888,40,192.168.86.40,52.94.227.146,6
1532,1541358730.7996387,40,192.168.86.40,52.94.227.146,6
1533,1541358730.799332,78,52.94.227.146,192.168.86.40,6
1534,1541358730.7990324,132,52.94.227.146,192.168.86.40,6
1535,1541358730.7987494,40,52.94.227.146,192.168.86.40,6
1536,1541358730.7984645,40,52.94.227.146,192.168.86.40,6
1537,1541358730.7981448,960,192.168.86.40,52.94.227.146,6
1538,1541358730.7978294,1500,192.168.86.40,52.94.227.146,6
1539,1541358730.7975497,40,52.94.227.146,192.168.86.40,6
1540,1541358730.7972627,40,52.94.227.146,192.168.86.40,6
1541,1541358730.7968936,1500,192.168.86.40,52.94.227.146,6
1542,1541358730.7965846,176,192.168.86.40,52.94.227.146,6
1543,1541358730.7962873,273,192.168.86.40,52.94.227.146,6
1544,1541358730.7959857,78,192.168.86.40,52.94.227.146,6
1545,1541358730.795681,122,192.168.86.40,52.94.227.146,6
1546,1541358730.7953768,840,192.168.86.40,52.94.227.146,6
1547,1541358730.795032,1500,192.168.86.40,52.94.227.146,6
1548,1541358730.7947016,1500,192.168.86.40,52.94.227.146,6
1549,1541358730.7943747,176,192.168.86.40,52.94.227.146,6
1550,1541358730.794079,275,192.168.86.40,52.94.227.146,6
1551,1541358730.7938313,40,192.168.86.40,54.231.112.184,6
1552,1541358730.793583,40,192.168.86.40,54.239.26.255,6
1553,1541358730.7933064,40,54.239.26.255,192.168.86.40,6
1554,1541358730.793056,40,192.168.86.40,54.239.26.255,6
1555,1541358730.792743,71,192.168.86.40,54.239.26.255,6
1556,1541358730.7924147,405,54.239.26.255,192.168.86.40,6
1557,1541358730.7921264,40,54.239.26.255,192.168.86.40,6
1558,1541358730.7910156,783,192.168.86.40,54.239.26.255,6
1559,1541358730.7907095,40,54.239.26.255,192.168.86.40,6
1560,1541358730.790383,91,192.168.86.40,54.239.26.255,6
1561,1541358730.790082,40,192.168.86.40,54.239.26.255,6
1562,1541358730.7897835,177,54.239.26.255,192.168.86.40,6
1563,1541358730.7895029,40,54.239.26.255,192.168.86.40,6
1564,1541358730.789216,40,54.239.26.255,192.168.86.40,6
1565,1541358730.788969,40,192.168.86.40,52.94.227.146,6
1566,1541358730.788709,40,192.168.86.40,52.94.227.146,6
1567,1541358730.788398,78,52.94.227.146,192.168.86.40,6
1568,1541358730.7880998,132,52.94.227.146,192.168.86.40,6
1569,1541358730.7878523,40,192.168.86.40,52.94.227.146,6
1570,1541358730.787551,78,52.94.227.146,192.168.86.40,6
1571,1541358730.7872546,132,52.94.227.146,192.168.86.40,6
1572,1541358730.7869563,298,192.168.86.40,54.239.26.255,6
1573,1541358730.786707,40,192.168.86.40,54.239.26.255,6
1574,1541358730.786439,52,54.239.26.255,192.168.86.40,6
1575,1541358730.7861798,40,192.168.86.40,52.94.227.146,6
1576,1541358730.7859092,60,192.168.86.40,54.239.26.255,6
1577,1541358730.7855504,461,52.94.227.146,192.168.86.40,6
1578,1541358730.7852628,40,52.94.227.146,192.168.86.40,6
1579,1541358730.784939,40,52.94.227.146,192.168.86.40,6
1580,1541358730.7846365,40,52.94.227.146,192.168.86.40,6
1581,1541358730.7843418,40,52.94.227.146,192.168.86.40,6
1582,1541358730.7840657,40,52.94.227.146,192.168.86.40,6
1583,1541358730.7838142,40,192.168.86.40,52.94.227.146,6
1584,1541358730.783516,78,192.168.86.40,52.94.227.146,6
1585,1541358730.7832117,122,192.168.86.40,52.94.227.146,6
1586,1541358730.7829056,836,192.168.86.40,52.94.227.146,6
1587,1541358730.7825773,1500,192.168.86.40,52.94.227.146,6
1588,1541358730.7822618,1500,192.168.86.40,52.94.227.146,6
1589,1541358730.7819567,176,192.168.86.40,52.94.227.146,6
1590,1541358730.781662,78,52.94.227.146,192.168.86.40,6
1591,1541358730.7813613,132,52.94.227.146,192.168.86.40,6
1592,1541358730.7811105,40,192.168.86.40,54.239.26.255,6
1593,1541358730.780792,272,192.168.86.40,52.94.227.146,6
1594,1541358730.7804558,40,54.239.26.255,192.168.86.40,6
1595,1541358730.780181,40,54.239.26.255,192.168.86.40,6
1596,1541358730.7798994,40,192.168.86.40,54.239.26.255,6
1597,1541358730.7795982,71,192.168.86.40,54.239.26.255,6
1598,1541358730.77928,405,54.239.26.255,192.168.86.40,6
1599,1541358730.779005,40,54.239.26.255,192.168.86.40,6
1600,1541358730.7787297,40,52.94.227.146,192.168.86.40,6
1601,1541358730.7784514,40,52.94.227.146,192.168.86.40,6
1602,1541358730.7781742,40,52.94.227.146,192.168.86.40,6
1603,1541358730.7778926,40,52.94.227.146,192.168.86.40,6
1604,1541358730.7775872,774,192.168.86.40,54.239.26.255,6
1605,1541358730.7772977,40,54.239.26.255,192.168.86.40,6
1606,1541358730.7770307,40,192.168.86.40,52.94.227.146,6
1607,1541358730.7767005,78,52.94.227.146,192.168.86.40,6
1608,1541358730.7762847,132,52.94.227.146,192.168.86.40,6
1609,1541358730.7759593,78,192.168.86.40,52.94.227.146,6
1610,1541358730.7756436,922,192.168.86.40,52.94.227.146,6
1611,1541358730.775331,1500,192.168.86.40,52.94.227.146,6
1612,1541358730.7749624,1500,192.168.86.40,52.94.227.146,6
1613,1541358730.774607,176,192.168.86.40,52.94.227.146,6
1614,1541358730.7742937,273,192.168.86.40,52.94.227.146,6
1615,1541358730.7739794,91,192.168.86.40,54.239.26.255,6
1616,1541358730.77373,40,192.168.86.40,54.239.26.255,6
1617,1541358730.773432,177,54.239.26.255,192.168.86.40,6
1618,1541358730.7731526,40,54.239.26.255,192.168.86.40,6
1619,1541358730.7728746,40,52.94.227.146,192.168.86.40,6
1620,1541358730.7725837,40,54.239.26.255,192.168.86.40,6
1621,1541358730.7722623,298,192.168.86.40,54.239.26.255,6
1622,1541358730.7720103,40,192.168.86.40,54.239.26.255,6
1623,1541358730.7717278,52,54.239.26.255,192.168.86.40,6
1624,1541358730.7714481,40,52.94.227.146,192.168.86.40,6
1625,1541358730.7711675,40,52.94.227.146,192.168.86.40,6
1626,1541358730.7709002,60,192.168.86.40,54.239.26.255,6
1627,1541358730.7706025,82,192.168.86.40,52.94.227.146,6
1628,1541358730.7703485,40,192.168.86.40,52.94.227.146,6
1629,1541358730.7700808,40,192.168.86.40,52.94.227.146,6
1630,1541358730.7696946,40,192.168.86.40,52.94.227.146,6
1631,1541358730.769444,40,192.168.86.40,52.94.227.146,6
1632,1541358730.7691224,78,192.168.86.40,52.94.227.146,6
1633,1541358730.7687862,122,192.168.86.40,52.94.227.146,6
1634,1541358730.7684839,835,192.168.86.40,52.94.227.146,6
1635,1541358730.7681787,1500,192.168.86.40,52.94.227.146,6
1636,1541358730.7678678,1500,192.168.86.40,52.94.227.146,6
1637,1541358730.767567,176,192.168.86.40,52.94.227.146,6
1638,1541358730.7672691,273,192.168.86.40,52.94.227.146,6
1639,1541358730.7669678,655,52.94.227.146,192.168.86.40,6
1640,1541358730.7666588,1500,52.94.227.146,192.168.86.40,6
1641,1541358730.7663457,1500,52.94.227.146,192.168.86.40,6
1642,1541358730.7660408,1500,52.94.227.146,192.168.86.40,6
1643,1541358730.7657862,40,192.168.86.40,52.94.227.146,6
1644,1541358730.7655425,40,192.168.86.40,52.94.227.146,6
1645,1541358730.7652962,40,192.168.86.40,52.94.227.146,6
1646,1541358730.765046,40,192.168.86.40,52.94.227.146,6
1647,1541358730.7647657,40,192.168.86.40,52.94.227.146,6
1648,1541358730.7643673,1500,52.94.227.146,192.168.86.40,6
1649,1541358730.7640467,1500,52.94.227.146,192.168.86.40,6
1650,1541358730.7637374,1500,52.94.227.146,192.168.86.40,6
1651,1541358730.7634192,1500,52.94.227.146,192.168.86.40,6
1652,1541358730.7631056,1500,52.94.227.146,192.168.86.40,6
1653,1541358730.7628512,40,192.168.86.40,52.94.227.146,6
1654,1541358730.762604,40,192.168.86.40,52.94.227.146,6
1655,1541358730.762359,40,192.168.86.40,52.94.227.146,6
1656,1541358730.762108,40,192.168.86.40,52.94.227.146,6
1657,1541358730.7618592,40,192.168.86.40,52.94.227.146,6
1658,1541358730.7615533,1500,52.94.227.146,192.168.86.40,6
1659,1541358730.761246,1500,52.94.227.146,192.168.86.40,6
1660,1541358730.760941,1500,52.94.227.146,192.168.86.40,6
1661,1541358730.7606232,1500,52.94.227.146,192.168.86.40,6
1662,1541358730.7603168,1500,52.94.227.146,192.168.86.40,6
1663,1541358730.760062,40,192.168.86.40,54.239.26.255,6
1664,1541358730.759772,40,54.239.26.255,192.168.86.40,6
1665,1541358730.7594576,40,192.168.86.40,54.239.26.255,6
1666,1541358730.7590904,71,192.168.86.40,54.239.26.255,6
1667,1541358730.758777,405,54.239.26.255,192.168.86.40,6
1668,1541358730.758498,40,54.239.26.255,192.168.86.40,6
1669,1541358730.7581918,797,192.168.86.40,54.239.26.255,6
1670,1541358730.7579129,40,54.239.26.255,192.168.86.40,6
1671,1541358730.7576556,52,192.168.86.40,52.84.61.120,6
1672,1541358730.7573514,91,192.168.86.40,54.239.26.255,6
1673,1541358730.757102,40,192.168.86.40,54.239.26.255,6
1674,1541358730.7567968,177,54.239.26.255,192.168.86.40,6
1675,1541358730.7565196,40,54.239.26.255,192.168.86.40,6
1676,1541358730.7562401,40,54.239.26.255,192.168.86.40,6
1677,1541358730.7559412,298,192.168.86.40,54.239.26.255,6
1678,1541358730.7556899,40,192.168.86.40,54.239.26.255,6
1679,1541358730.755423,52,54.239.26.255,192.168.86.40,6
1680,1541358730.7551703,40,192.168.86.40,52.94.227.146,6
1681,1541358730.7548754,40,52.94.227.146,192.168.86.40,6
1682,1541358730.7544005,60,192.168.86.40,54.239.26.255,6
1683,1541358730.7540839,40,52.94.227.146,192.168.86.40,6
1684,1541358730.7537162,78,192.168.86.40,52.94.227.146,6
1685,1541358730.7534163,122,192.168.86.40,52.94.227.146,6
1686,1541358730.7531114,699,52.94.227.146,192.168.86.40,6
1687,1541358730.7527978,420,52.94.227.146,192.168.86.40,6
1688,1541358730.7524695,158,192.168.86.40,52.94.227.146,6
1689,1541358730.7521908,40,52.94.227.146,192.168.86.40,6
1690,1541358730.751892,158,192.168.86.40,52.94.227.146,6
1691,1541358730.7515948,158,192.168.86.40,52.94.227.146,6
1692,1541358730.7513163,40,52.94.227.146,192.168.86.40,6
1693,1541358730.7510192,158,192.168.86.40,52.94.227.146,6
1694,1541358730.750742,40,52.94.227.146,192.168.86.40,6
1695,1541358730.75047,40,52.94.227.146,192.168.86.40,6
1696,1541358730.75017,158,192.168.86.40,52.94.227.146,6
1697,1541358730.7498891,40,52.94.227.146,192.168.86.40,6
1698,1541358730.749588,158,192.168.86.40,52.94.227.146,6
1699,1541358730.7492754,40,52.94.227.146,192.168.86.40,6
1700,1541358730.7489886,40,52.94.227.146,192.168.86.40,6
1701,1541358730.7486186,158,192.168.86.40,52.94.227.146,6
1702,1541358730.7483194,158,192.168.86.40,52.94.227.146,6
1703,1541358730.748039,40,52.94.227.146,192.168.86.40,6
1704,1541358730.7477431,158,192.168.86.40,52.94.227.146,6
1705,1541358730.747442,158,192.168.86.40,52.94.227.146,6
1706,1541358730.747146,40,52.94.227.146,192.168.86.40,6
1707,1541358730.746846,158,192.168.86.40,52.94.227.146,6
1708,1541358730.7465425,158,192.168.86.40,52.94.227.146,6
1709,1541358730.746242,40,52.94.227.146,192.168.86.40,6
1710,1541358730.745965,40,52.94.227.146,192.168.86.40,6
1711,1541358730.745682,40,52.94.227.146,192.168.86.40,6
1712,1541358730.7453654,158,192.168.86.40,52.94.227.146,6
1713,1541358730.7450645,40,52.94.227.146,192.168.86.40,6
1714,1541358730.7447472,158,192.168.86.40,52.94.227.146,6
1715,1541358730.7444165,158,192.168.86.40,52.94.227.146,6
1716,1541358730.744089,40,52.94.227.146,192.168.86.40,6
1717,1541358730.7437735,158,192.168.86.40,52.94.227.146,6
1718,1541358730.7434385,40,52.94.227.146,192.168.86.40,6
1719,1541358730.743166,40,52.94.227.146,192.168.86.40,6
1720,1541358730.7428837,40,52.94.227.146,192.168.86.40,6
1721,1541358730.7425802,158,192.168.86.40,52.94.227.146,6
1722,1541358730.7422817,158,192.168.86.40,52.94.227.146,6
1723,1541358730.7419794,158,192.168.86.40,52.94.227.146,6
1724,1541358730.7416587,158,192.168.86.40,52.94.227.146,6
1725,1541358730.7413733,40,52.94.227.146,192.168.86.40,6
1726,1541358730.7410855,40,52.94.227.146,192.168.86.40,6
1727,1541358730.740794,40,52.94.227.146,192.168.86.40,6
1728,1541358730.7404895,158,192.168.86.40,52.94.227.146,6
1729,1541358730.7402081,40,52.94.227.146,192.168.86.40,6
1730,1541358730.7398853,158,192.168.86.40,52.94.227.146,6
1731,1541358730.739573,158,192.168.86.40,52.94.227.146,6
1732,1541358730.7392914,40,52.94.227.146,192.168.86.40,6
1733,1541358730.738957,158,192.168.86.40,52.94.227.146,6
1734,1541358730.7386637,40,52.94.227.146,192.168.86.40,6
1735,1541358730.7383294,40,52.94.227.146,192.168.86.40,6
1736,1541358730.738028,158,192.168.86.40,52.94.227.146,6
1737,1541358730.7377503,40,52.94.227.146,192.168.86.40,6
1738,1541358730.7374547,158,192.168.86.40,52.94.227.146,6
1739,1541358730.737158,158,192.168.86.40,52.94.227.146,6
1740,1541358730.7368827,40,52.94.227.146,192.168.86.40,6
1741,1541358730.7365808,158,192.168.86.40,52.94.227.146,6
1742,1541358730.736304,40,52.94.227.146,192.168.86.40,6
1743,1541358730.736024,40,52.94.227.146,192.168.86.40,6
1744,1541358730.7357445,40,52.94.227.146,192.168.86.40,6
1745,1541358730.7354434,158,192.168.86.40,52.94.227.146,6
1746,1541358730.7351458,158,192.168.86.40,52.94.227.146,6
1747,1541358730.7348392,158,192.168.86.40,52.94.227.146,6
1748,1541358730.7345207,158,192.168.86.40,52.94.227.146,6
1749,1541358730.734233,40,52.94.227.146,192.168.86.40,6
1750,1541358730.7339454,40,52.94.227.146,192.168.86.40,6
1751,1541358730.7336328,40,52.94.227.146,192.168.86.40,6
1752,1541358730.733229,158,192.168.86.40,52.94.227.146,6
1753,1541358730.7329242,40,52.94.227.146,192.168.86.40,6
1754,1541358730.73257,158,192.168.86.40,52.94.227.146,6
1755,1541358730.732251,158,192.168.86.40,52.94.227.146,6
1756,1541358730.7319465,40,52.94.227.146,192.168.86.40,6
1757,1541358730.7316127,158,192.168.86.40,52.94.227.146,6
1758,1541358730.7313166,40,52.94.227.146,192.168.86.40,6
1759,1541358730.7310185,40,52.94.227.146,192.168.86.40,6
1760,1541358730.7306955,158,192.168.86.40,52.94.227.146,6
1761,1541358730.7303874,40,52.94.227.146,192.168.86.40,6
1762,1541358730.7300298,158,192.168.86.40,52.94.227.146,6
1763,1541358730.729674,158,192.168.86.40,52.94.227.146,6
1764,1541358730.7293375,158,192.168.86.40,52.94.227.146,6
1765,1541358730.7290447,40,52.94.227.146,192.168.86.40,6
1766,1541358730.7287376,40,52.94.227.146,192.168.86.40,6
1767,1541358730.728406,40,52.94.227.146,192.168.86.40,6
1768,1541358730.7280917,158,192.168.86.40,52.94.227.146,6
1769,1541358730.7271492,40,52.94.227.146,192.168.86.40,6
1770,1541358730.7268593,40,52.94.227.146,192.168.86.40,6
1771,1541358730.726533,158,192.168.86.40,52.94.227.146,6
1772,1541358730.7262366,158,192.168.86.40,52.94.227.146,6
1773,1541358730.7259438,158,192.168.86.40,52.94.227.146,6
1774,1541358730.7256434,158,192.168.86.40,52.94.227.146,6
1775,1541358730.7253675,40,52.94.227.146,192.168.86.40,6
1776,1541358730.725087,40,52.94.227.146,192.168.86.40,6
1777,1541358730.7248065,40,52.94.227.146,192.168.86.40,6
1778,1541358730.7244868,158,192.168.86.40,52.94.227.146,6
1779,1541358730.7241778,158,192.168.86.40,52.94.227.146,6
1780,1541358730.7238915,40,52.94.227.146,192.168.86.40,6
1781,1541358730.7235518,158,192.168.86.40,52.94.227.146,6
1782,1541358730.7232585,40,52.94.227.146,192.168.86.40,6
1783,1541358730.722964,40,52.94.227.146,192.168.86.40,6
1784,1541358730.7226636,40,52.94.227.146,192.168.86.40,6
